verse_id,text,chapter,z_gpt,z_dicta,z_berel,CFI,CFI_berel,shared_seam,seam_berel
Isa.33.16,הוא מרומים ישכן מצדות סלעים משגבו לחמו נתן מימיו נאמנים,33,-0.441242211,1.2641586163,-0.4544684224713737,0.8229164053,-0.8957106334713738,False,False
Isa.33.17,מלך ביפיו תחזינה עיניך תראינה ארץ מרחקים,33,-0.8043703174,1.175977607,-0.5280264607838685,0.3716072896000001,-1.3323967781838686,False,False
Isa.33.18,לבך יהגה אימה איה ספר איה שקל איה ספר את המגדלים,33,1.970776096,-0.7964657265,-1.0141718272060298,1.1743103695,0.9566042687939702,False,False
Isa.33.19,את עם נועז לא תראה עם עמקי שפה משמוע נלעג לשון אין בינה,33,-0.3388836803,-0.5071857713,1.875237063589155,-0.8460694516,1.5363533832891552,False,False
Isa.33.20,חזה ציון קרית מועדנו עיניך תראינה ירושלם נוה שאנן אהל בל יצען בל יסע יתדתיו לנצח,33,-0.6455507847,0.9669304272,-0.4517480294456643,0.3213796424999999,-1.0972988141456643,False,False
Isa.33.21,כי אם שם אדיר יהוה לנו מקום נהרים יארים רחבי ידים בל תלך בו אני שיט וצי אדיר לא ,33,-0.1680760465,-0.661028319,-0.905800599279329,-0.8291043655,-1.073876645779329,False,False
Isa.33.22,כי יהוה שפטנו יהוה מחקקנו יהוה מלכנו הוא יושיענו,33,-0.7822379339,-0.5813790807,0.113405161092035,-1.3636170146,-0.6688327728079648,False,False
Isa.33.23,נטשו חבליך בל יחזקו כן תרנם בל פרשו נס אז חלק עד שלל מרבה פסחים בזזו בז,33,1.958266998,1.94797518,1.803237678790229,3.906242178,3.761504676790229,True,False
Isa.33.24,ובל יאמר שכן חליתי העם הישב בה נשא עון,33,-0.3715982849,-0.7872019451,-0.0577187616977176,-1.15880023,-0.4293170465977177,False,False
Isa.34.1,קרבו גוים לשמע ולאמים הקשיבו תשמע הארץ ומלאה תבל וכל צאצאיה,34,-0.6026847648,-0.5385743551,-0.5049475064234377,-1.1412591199,-1.1076322712234377,False,False
Isa.34.2,כי קצף ליהוה על כל הגוים וחמה על כל צבאם החרימם נתנם לטבח,34,-0.9133043097,-0.5758744567,-0.5068696381294577,-1.4891787664,-1.4201739478294575,False,False
Isa.34.3,וחלליהם ישלכו ופגריהם יעלה באשם ונמסו הרים מדמם,34,0.1543115681,1.9790823755,1.999962900536034,2.1333939436,2.154274468636034,False,False
Isa.34.4,ונמקו כל צבא השמים ונגלו כספר השמים וכל צבאם יבול כנבל עלה מגפן וכנבלת מתאנה,34,-0.4183172453,-0.2559459585,-0.4908229407968986,-0.6742632038,-0.9091401860968986,False,False
Isa.34.5,כי רותה בשמים חרבי הנה על אדום תרד ועל עם חרמי למשפט,34,1.8370070065,-0.5360068452,-0.512759054900098,1.3010001613,1.324247951599902,False,False
Isa.34.6,חרב ליהוה מלאה דם הדשנה מחלב מדם כרים ועתודים מחלב כליות אילים כי זבח ליהוה בבצר,34,-0.788629766,-1.0821502687,0.295497508695073,-1.8707800347,-0.493132257304927,False,False
Isa.34.7,וירדו ראמים עמם ופרים עם אבירים ורותה ארצם מדם ועפרם מחלב ידשן,34,-0.200811397,0.9009533625,-0.285462975077601,0.7001419655000001,-0.486274372077601,False,False
Isa.34.8,כי יום נקם ליהוה שנת שלומים לריב ציון,34,-0.743790591,-0.8370596068,-0.6381032565966122,-1.5808501978,-1.3818938475966125,False,False
Isa.34.9,ונהפכו נחליה לזפת ועפרה לגפרית והיתה ארצה לזפת בערה,34,-0.2695433431,1.0953365074,1.9722862451622312,0.8257931643,1.7027429020622311,False,False
Isa.34.10,לילה ויומם לא תכבה לעולם יעלה עשנה מדור לדור תחרב לנצח נצחים אין עבר בה,34,-0.1770865231,-0.8245340845,-0.6548013513049387,-1.0016206076,-0.8318878744049387,False,False
Isa.34.11,וירשוה קאת וקפוד וינשוף וערב ישכנו בה ונטה עליה קו תהו ואבני בהו,34,-0.9523099612,-0.3133429837,-0.5618636920755058,-1.2656529449,-1.5141736532755057,False,False
Isa.34.12,חריה ואין שם מלוכה יקראו וכל שריה יהיו אפס,34,1.5854771826,-0.6232767472,-0.4846637368298952,0.9622004354,1.1008134457701049,False,False
Isa.34.13,ועלתה ארמנתיה סירים קמוש וחוח במבצריה והיתה נוה תנים חציר לבנות יענה,34,0.1784970832,1.0837948032,1.9728595664647124,1.2622918864,2.1513566496647125,False,False
Isa.34.14,ופגשו ציים את איים ושעיר על רעהו יקרא אך שם הרגיעה לילית ומצאה לה מנוח,34,0.2260646008,-0.7468611775,-0.6141316778301044,-0.5207965767,-0.3880670770301043,False,False
Isa.34.15,שמה קננה קפוז ותמלט ובקעה ודגרה בצלה אך שם נקבצו דיות אשה רעותה,34,-0.7709542184,1.3453311393,-0.1558092331788952,0.5743769209,-0.9267634515788952,False,False
Isa.34.16,דרשו מעל ספר יהוה וקראו אחת מהנה לא נעדרה אשה רעותה לא פקדו כי פי הוא צוה ורוחו ,34,-1.412684445,-0.8257852989,-0.6048978167827828,-2.2384697439,-2.017582261782783,False,False
Isa.34.17,והוא הפיל להן גורל וידו חלקתה להם בקו עד עולם יירשוה לדור ודור ישכנו בה,34,1.2994203153,-0.7988699929,-0.6023468164866094,0.5005503223999999,0.6970734988133905,False,False
Isa.35.1,יששום מדבר וציה ותגל ערבה ותפרח כחבצלת,35,0.8355301772,1.9604853776,1.32011507092656,2.7960155548,2.15564524812656,False,False
Isa.35.2,פרח תפרח ותגל אף גילת ורנן כבוד הלבנון נתן לה הדר הכרמל והשרון המה יראו כבוד יהו,35,-0.7646058051,-0.627258506,-0.8176710361102205,-1.3918643111,-1.5822768412102204,False,False
Isa.35.3,חזקו ידים רפות וברכים כשלות אמצו,35,-0.612919069,-0.1446496347,1.12435923782639,-0.7575687037000001,0.51144016882639,False,False
Isa.35.4,אמרו לנמהרי לב חזקו אל תיראו הנה אלהיכם נקם יבוא גמול אלהים הוא יבוא וישעכם,35,0.5209086497,-0.8278577514,-0.4916474828886891,-0.3069491017,0.0292611668113108,False,False
Isa.35.5,אז תפקחנה עיני עורים ואזני חרשים תפתחנה,35,-0.9965239663,-0.5643171451,-0.5059517228220424,-1.5608411113999998,-1.5024756891220423,False,False
Isa.35.6,אז ידלג כאיל פסח ותרן לשון אלם כי נבקעו במדבר מים ונחלים בערבה,35,-0.2465695975,0.0088458805,-0.9329445106200038,-0.237723717,-1.1795141081200038,False,False
Isa.35.7,והיה השרב לאגם וצמאון למבועי מים בנוה תנים רבצה חציר לקנה וגמא,35,0.7627165018,1.8371576523,1.7702551144937806,2.5998741541,2.5329716162937803,False,False
Isa.35.8,והיה שם מסלול ודרך ודרך הקדש יקרא לה לא יעברנו טמא והוא למו הלך דרך ואוילים לא י,35,0.2054270181,-0.5861885223,-0.7150089524048995,-0.3807615042,-0.5095819343048995,False,False
Isa.35.9,לא יהיה שם אריה ופריץ חיות בל יעלנה לא תמצא שם והלכו גאולים,35,1.2102950739,-0.4631914866,0.392887552970544,0.7471035873,1.603182626870544,False,False
Isa.35.10,ופדויי יהוה ישבון ובאו ציון ברנה ושמחת עולם על ראשם ששון ושמחה ישיגו ונסו יגון ו,35,-0.9732799413,-1.1156855556,-0.8024386551354215,-2.0889654969,-1.7757185964354214,False,False
Isa.36.1,ויהי בארבע עשרה שנה למלך חזקיהו עלה סנחריב מלך אשור על כל ערי יהודה הבצרות ויתפש,36,-0.8848797831,-1.1574031529,-0.8284768201949779,-2.042282936,-1.713356603294978,False,False
Isa.36.2,וישלח מלך אשור את רב שקה מלכיש ירושלמה אל המלך חזקיהו בחיל כבד ויעמד בתעלת הברכה,36,0.3630108453,1.6588101461,1.986462168077055,2.0218209914,2.3494730133770547,False,False
Isa.36.3,ויצא אליו אליקים בן חלקיהו אשר על הבית ושבנא הספר ויואח בן אסף המזכיר,36,1.7027135563,0.6522294233,-0.2682841631071216,2.3549429796,1.4344293931928784,False,False
Isa.36.4,ויאמר אליהם רב שקה אמרו נא אל חזקיהו כה אמר המלך הגדול מלך אשור מה הבטחון הזה אש,36,-1.128481204,-1.092383332,-0.6128818217636247,-2.220864536,-1.7413630257636248,False,False
Isa.36.5,אמרתי אך דבר שפתים עצה וגבורה למלחמה עתה על מי בטחת כי מרדת בי,36,0.2460410542,-0.9013022646,-0.8036042616136778,-0.6552612104,-0.5575632074136778,False,False
Isa.36.6,הנה בטחת על משענת הקנה הרצוץ הזה על מצרים אשר יסמך איש עליו ובא בכפו ונקבה כן פר,36,-0.4208501661,0.1419045455,-0.2784013221783361,-0.2789456205999999,-0.699251488278336,False,False
Isa.36.7,וכי תאמר אלי אל יהוה אלהינו בטחנו הלוא הוא אשר הסיר חזקיהו את במתיו ואת מזבחתיו ,36,-1.261433859,0.5331868821,1.6547734218662624,-0.7282469769000001,0.3933395628662623,False,False
Isa.36.8,ועתה התערב נא את אדני המלך אשור ואתנה לך אלפים סוסים אם תוכל לתת לך רכבים עליהם,36,1.5370686676,-0.9622676309,-1.2367066628789425,0.5748010367,0.3003620047210578,False,False
Isa.36.9,ואיך תשיב את פני פחת אחד עבדי אדני הקטנים ותבטח לך על מצרים לרכב ולפרשים,36,0.8295724126,1.7024043711,0.0785441238300292,2.5319767837,0.9081165364300292,False,False
Isa.36.10,ועתה המבלעדי יהוה עליתי על הארץ הזאת להשחיתה יהוה אמר אלי עלה אל הארץ הזאת והשחי,36,-0.42208419,-0.4370200992,1.665992110763839,-0.8591042892,1.2439079207638388,False,False
Isa.36.11,ויאמר אליקים ושבנא ויואח אל רב שקה דבר נא אל עבדיך ארמית כי שמעים אנחנו ואל תדבר,36,-0.9292750909,-0.6352572209,-0.3862922122376264,-1.5645323118,-1.3155673031376265,False,False
Isa.36.12,ויאמר רב שקה האל אדניך ואליך שלחני אדני לדבר את הדברים האלה הלא על האנשים הישבים,36,-0.6137898639,1.5695274023,-0.5442366384118594,0.9557375384,-1.1580265023118594,False,False
Isa.36.13,ויעמד רב שקה ויקרא בקול גדול יהודית ויאמר שמעו את דברי המלך הגדול מלך אשור,36,0.8379733539,-0.5177047692,-0.9384434779357332,0.3202685847000001,-0.1004701240357331,False,False
Isa.36.14,כה אמר המלך אל ישא לכם חזקיהו כי לא יוכל להציל אתכם,36,1.0192522594,-0.8362235208,0.4236619975699519,0.1830287386,1.4429142569699518,False,False
Isa.36.15,ואל יבטח אתכם חזקיהו אל יהוה לאמר הצל יצילנו יהוה לא תנתן העיר הזאת ביד מלך אשור,36,0.3462127862,1.8375217367,-1.018830223292711,2.1837345229,-0.6726174370927109,False,False
Isa.36.16,אל תשמעו אל חזקיהו כי כה אמר המלך אשור עשו אתי ברכה וצאו אלי ואכלו איש גפנו ואיש,36,-1.1308739202,-0.8915379641,0.2502650037265069,-2.0224118843,-0.8806089164734932,False,False
Isa.36.17,עד באי ולקחתי אתכם אל ארץ כארצכם ארץ דגן ותירוש ארץ לחם וכרמים,36,-0.6759752275,-0.1035711743,-0.6795820880580877,-0.7795464018,-1.3555573155580878,False,False
Isa.36.18,פן יסית אתכם חזקיהו לאמר יהוה יצילנו ההצילו אלהי הגוים איש את ארצו מיד מלך אשור,36,-0.1234369607,1.4556108052,0.0811061535408739,1.3321738445,-0.042330807159126,False,False
Isa.36.19,איה אלהי חמת וארפד איה אלהי ספרוים וכי הצילו את שמרון מידי,36,1.9146923997,-0.1697694533,1.4286739792292524,1.7449229464,3.3433663789292525,False,False
Isa.36.20,מי בכל אלהי הארצות האלה אשר הצילו את ארצם מידי כי יציל יהוה את ירושלם מידי,36,-1.0568278617,-1.1612817695,-1.3331723918549652,-2.2181096312,-2.390000253554965,False,False
Isa.36.21,ויחרישו ולא ענו אתו דבר כי מצות המלך היא לאמר לא תענהו,36,-0.1448808858,-0.7420006844,0.8976595114811912,-0.8868815702,0.7527786256811911,False,False
Isa.36.22,ויבא אליקים בן חלקיהו אשר על הבית ושבנא הסופר ויואח בן אסף המזכיר אל חזקיהו קרוע,36,1.4302438137,1.8729195272,0.1477254367566753,3.3031633409000003,1.5779692504566754,False,False
Isa.37.1,ויהי כשמע המלך חזקיהו ויקרע את בגדיו ויתכס בשק ויבא בית יהוה,37,-0.9028518716,-0.5712145561,-0.596223430736243,-1.4740664277,-1.499075302336243,False,False
Isa.37.2,וישלח את אליקים אשר על הבית ואת שבנא הסופר ואת זקני הכהנים מתכסים בשקים אל ישעיה,37,-0.7152090251,-0.8927261158,-0.928048747448407,-1.6079351409,-1.643257772548407,False,False
Isa.37.3,ויאמרו אליו כה אמר חזקיהו יום צרה ותוכחה ונאצה היום הזה כי באו בנים עד משבר וכח ,37,1.5544238656,0.3028584241,1.5039101557780936,1.8572822897,3.0583340213780934,False,False
Isa.37.4,אולי ישמע יהוה אלהיך את דברי רב שקה אשר שלחו מלך אשור אדניו לחרף אלהים חי והוכיח,37,-0.4239363727,1.6813868395,-0.7274969121497038,1.2574504668,-1.1514332848497038,False,False
Isa.37.5,ויבאו עבדי המלך חזקיהו אל ישעיהו,37,-0.3031532064,-0.9994212941,-0.8795995637262036,-1.3025745005,-1.1827527701262035,False,False
Isa.37.6,ויאמר אליהם ישעיהו כה תאמרון אל אדניכם כה אמר יהוה אל תירא מפני הדברים אשר שמעת ,37,-1.0181492095,-0.7570761779,-0.5707248732286613,-1.7752253874,-1.5888740827286614,False,False
Isa.37.7,הנני נותן בו רוח ושמע שמועה ושב אל ארצו והפלתיו בחרב בארצו,37,1.2956605474,0.0663558336,0.0589845371543067,1.362016381,1.3546450845543068,False,False
Isa.37.8,וישב רב שקה וימצא את מלך אשור נלחם על לבנה כי שמע כי נסע מלכיש,37,1.0955708914,1.883934896,1.9115656445901883,2.9795057874,3.0071365359901883,False,False
Isa.37.9,וישמע על תרהקה מלך כוש לאמר יצא להלחם אתך וישמע וישלח מלאכים אל חזקיהו לאמר,37,-0.8017680804,-0.1692331418,-0.8328911779867959,-0.9710012222,-1.634659258386796,False,False
Isa.37.10,כה תאמרון אל חזקיהו מלך יהודה לאמר אל ישאך אלהיך אשר אתה בוטח בו לאמר לא תנתן יר,37,-1.3037627758,-0.5466916865,-0.5505696121541311,-1.8504544623,-1.8543323879541316,False,False
Isa.37.11,הנה אתה שמעת אשר עשו מלכי אשור לכל הארצות להחרימם ואתה תנצל,37,-0.4957633786,-0.7415089894,-0.6941093415717927,-1.237272368,-1.189872720171793,False,False
Isa.37.12,ההצילו אותם אלהי הגוים אשר השחיתו אבותי את גוזן ואת חרן ורצף ובני עדן אשר בתלשר,37,-0.4420179884,0.4170628542,0.3975286056266325,-0.0249551342,-0.0444893827733675,False,False
Isa.37.13,איה מלך חמת ומלך ארפד ומלך לעיר ספרוים הנע ועוה,37,1.9993199583,1.7882792903,1.797581452377861,3.7875992486,3.796901410677861,False,False
Isa.37.14,ויקח חזקיהו את הספרים מיד המלאכים ויקראהו ויעל בית יהוה ויפרשהו חזקיהו לפני יהוה,37,-0.5251149606,-0.6928002808,-0.7261932604409624,-1.2179152414,-1.2513082210409625,False,False
Isa.37.15,ויתפלל חזקיהו אל יהוה לאמר,37,-0.4613310177,-0.5246812757,-0.5017512706640008,-0.9860122934,-0.9630822883640008,False,False
Isa.37.16,יהוה צבאות אלהי ישראל ישב הכרבים אתה הוא האלהים לבדך לכל ממלכות הארץ אתה עשית את,37,-0.9676751901,-0.7973261081,-0.1751280523018625,-1.7650012982,-1.1428032424018626,False,False
Isa.37.17,הטה יהוה אזנך ושמע פקח יהוה עינך וראה ושמע את כל דברי סנחריב אשר שלח לחרף אלהים ,37,-0.8074174252,1.9729839426,-1.6949357184132654,1.1655665173999998,-2.5023531436132656,False,False
Isa.37.18,אמנם יהוה החריבו מלכי אשור את כל הארצות ואת ארצם,37,1.6169484206,-0.6399922837,0.9661108158500666,0.9769561369,2.583059236450066,False,False
Isa.37.19,ונתן את אלהיהם באש כי לא אלהים המה כי אם מעשה ידי אדם עץ ואבן ויאבדום,37,0.7109010672,-0.6694860706,-0.4663453684441895,0.0414149966,0.2445556987558104,False,False
Isa.37.20,ועתה יהוה אלהינו הושיענו מידו וידעו כל ממלכות הארץ כי אתה יהוה לבדך,37,-1.2045990437,0.7888157257,-0.7985749273413798,-0.415783318,-2.00317397104138,False,False
Isa.37.21,וישלח ישעיהו בן אמוץ אל חזקיהו לאמר כה אמר יהוה אלהי ישראל אשר התפללת אלי אל סנח,37,-0.8501091584,-1.0336792944,-0.1101334581044392,-1.8837884528,-0.9602426165044392,False,False
Isa.37.22,זה הדבר אשר דבר יהוה עליו בזה לך לעגה לך בתולת בת ציון אחריך ראש הניעה בת ירושלם,37,-0.3864550049,-0.4995097125,0.2113198646759082,-0.8859647174,-0.1751351402240918,False,False
Isa.37.23,את מי חרפת וגדפת ועל מי הרימותה קול ותשא מרום עיניך אל קדוש ישראל,37,-0.4462307333,-0.6162395417,-0.5047798917978721,-1.062470275,-0.951010625097872,False,False
Isa.37.24,ביד עבדיך חרפת אדני ותאמר ברב רכבי אני עליתי מרום הרים ירכתי לבנון ואכרת קומת אר,37,-0.5320310814,-0.1684097195,-0.5114245644887716,-0.7004408009,-1.0434556458887716,False,False
Isa.37.25,אני קרתי ושתיתי מים ואחרב בכף פעמי כל יארי מצור,37,1.9774397043,1.9644674468,1.8654652731799544,3.9419071511,3.842904977479954,True,False
Isa.37.26,הלוא שמעת למרחוק אותה עשיתי מימי קדם ויצרתיה עתה הבאתיה ותהי להשאות גלים נצים ער,37,-0.3921278273,-0.7726173283,-0.4992425655680366,-1.1647451556,-0.8913703928680365,False,False
Isa.37.27,וישביהן קצרי יד חתו ובשו היו עשב שדה וירק דשא חציר גגות ושדמה לפני קמה,37,-0.3930193984,-0.8255517779,-0.620281123071267,-1.2185711763,-1.0133005214712671,False,False
Isa.37.28,ושבתך וצאתך ובואך ידעתי ואת התרגזך אלי,37,0.5007966848,1.9723443177,1.9819028268169163,2.4731410025,2.4826995116169166,False,False
Isa.37.29,יען התרגזך אלי ושאננך עלה באזני ושמתי חחי באפך ומתגי בשפתיך והשיבתיך בדרך אשר בא,37,-0.8550723445,-0.4738985482,-0.236623618032421,-1.3289708927,-1.091695962532421,False,False
Isa.37.30,וזה לך האות אכול השנה ספיח ובשנה השנית שחיס ובשנה השלישית זרעו וקצרו ונטעו כרמים,37,-0.5641599247,-0.5600633794,-0.596752580149663,-1.1242233041,-1.1609125048496631,False,False
Isa.37.31,ויספה פליטת בית יהודה הנשארה שרש למטה ועשה פרי למעלה,37,1.9866039205,0.9181217853,-0.262769817201763,2.9047257058,1.723834103298237,False,False
Isa.37.32,כי מירושלם תצא שארית ופליטה מהר ציון קנאת יהוה צבאות תעשה זאת,37,-0.448261614,0.1279880465,-0.5317295909770806,-0.3202735674999999,-0.9799912049770806,False,False
Isa.37.33,לכן כה אמר יהוה אל מלך אשור לא יבוא אל העיר הזאת ולא יורה שם חץ ולא יקדמנה מגן ו,37,-0.5855341159,-0.7246966713,-0.7468020535671832,-1.3102307872,-1.3323361694671831,False,False
Isa.37.34,בדרך אשר בא בה ישוב ואל העיר הזאת לא יבוא נאם יהוה,37,0.3725298509,-0.5817786672,-0.5020063998364149,-0.2092488163,-0.1294765489364149,False,False
Isa.37.35,וגנותי על העיר הזאת להושיעה למעני ולמען דוד עבדי,37,0.5557148998,-0.2812008003,1.998996848336425,0.2745140995,2.554711748136425,False,False
Isa.37.36,ויצא מלאך יהוה ויכה במחנה אשור מאה ושמנים וחמשה אלף וישכימו בבקר והנה כלם פגרים ,37,-1.0577216969,-0.5507864461,-0.6102433897052264,-1.608508143,-1.6679650866052265,False,False
Isa.37.37,ויסע וילך וישב סנחריב מלך אשור וישב בנינוה,37,-0.4525451778,-0.3648257812,-0.5760469535802866,-0.817370959,-1.0285921313802866,False,False
Isa.37.38,ויהי הוא משתחוה בית נסרך אלהיו ואדרמלך ושראצר בניו הכהו בחרב והמה נמלטו ארץ אררט,37,1.9168140258,1.9948277364,1.995382653915853,3.9116417622,3.912196679715853,True,True
Isa.38.1,בימים ההם חלה חזקיהו למות ויבוא אליו ישעיהו בן אמוץ הנביא ויאמר אליו כה אמר יהוה,38,-0.8316477519,-0.5494871917,-0.5853785088466386,-1.3811349436,-1.4170262607466384,False,False
Isa.38.2,ויסב חזקיהו פניו אל הקיר ויתפלל אל יהוה,38,-0.2440294168,-0.4994777751,-0.6472860636093234,-0.7435071919,-0.8913154804093234,False,False
Isa.38.3,ויאמר אנה יהוה זכר נא את אשר התהלכתי לפניך באמת ובלב שלם והטוב בעיניך עשיתי ויבך,38,-0.5007734582,1.8255648338,-0.5060025057197642,1.3247913755999998,-1.0067759639197642,False,False
Isa.38.4,ויהי דבר יהוה אל ישעיהו לאמר,38,-0.5260483329,-0.7016503752,-0.5482020153140621,-1.2276987081,-1.0742503482140622,False,False
Isa.38.5,הלוך ואמרת אל חזקיהו כה אמר יהוה אלהי דוד אביך שמעתי את תפלתך ראיתי את דמעתך הננ,38,-0.4625515181,-0.5374064398,-0.2501078069230117,-0.9999579579,-0.7126593250230118,False,False
Isa.38.6,ומכף מלך אשור אצילך ואת העיר הזאת וגנותי על העיר הזאת,38,1.9417342244,1.9816487502,1.9853518268380932,3.9233829746,3.927086051238093,True,True
Isa.38.7,וזה לך האות מאת יהוה אשר יעשה יהוה את הדבר הזה אשר דבר,38,-0.9864517393,-0.5503643635,-0.6837653513698796,-1.5368161028,-1.6702170906698797,False,False
Isa.38.8,הנני משיב את צל המעלות אשר ירדה במעלות אחז בשמש אחרנית עשר מעלות ותשב השמש עשר מ,38,-0.6764576823,-0.8484305548,-0.4364409864335396,-1.5248882371,-1.1128986687335396,False,False
Isa.38.9,מכתב לחזקיהו מלך יהודה בחלתו ויחי מחליו,38,1.2892820696,1.1996485042,1.5522855585208053,2.4889305738000003,2.841567628120805,False,False
Isa.38.10,אני אמרתי בדמי ימי אלכה בשערי שאול פקדתי יתר שנותי,38,-0.6159797825,-0.3461382263,-0.5265343200053321,-0.9621180088,-1.142514102505332,False,False
Isa.38.11,אמרתי לא אראה יה יה בארץ החיים לא אביט אדם עוד עם יושבי חדל,38,-0.3665295127,-0.6957924012,-0.5230305909162696,-1.0623219139,-0.8895601036162696,False,False
Isa.38.12,דורי נסע ונגלה מני כאהל רעי קפדתי כארג חיי מדלה יבצעני מיום עד לילה תשלימני,38,1.9742083646,1.7355724623,0.1201461537737612,3.7097808269,2.0943545183737613,False,False
Isa.38.13,שויתי עד בקר כארי כן ישבר כל עצמותי מיום עד לילה תשלימני,38,-0.9374903838,-0.6320370655,-0.6930406917189141,-1.5695274493000002,-1.6305310755189142,False,False
Isa.38.14,כסוס עגור כן אצפצף אהגה כיונה דלו עיני למרום אדני עשקה לי ערבני,38,-0.6746030831,0.3796234624,1.9123269974578108,-0.2949796206999999,1.2377239143578107,False,False
Isa.38.15,מה אדבר ואמר לי והוא עשה אדדה כל שנותי על מר נפשי,38,1.0587689625,-0.9021802271,-0.4618808333491656,0.1565887354,0.5968881291508346,False,False
Isa.38.16,אדני עליהם יחיו ולכל בהן חיי רוחי ותחלימני והחיני,38,1.3280578425,0.8402805407,-0.4663490686633724,2.1683383832,0.8617087738366276,False,False
Isa.38.17,הנה לשלום מר לי מר ואתה חשקת נפשי משחת בלי כי השלכת אחרי גוך כל חטאי,38,-1.3754458396,-0.5054026965,-0.8953458240587238,-1.8808485361,-2.2707916636587235,False,False
Isa.38.18,כי לא שאול תודך מות יהללך לא ישברו יורדי בור אל אמתך,38,-0.2540256472,-0.4815712772,-0.5000414727450896,-0.7355969244,-0.7540671199450896,False,False
Isa.38.19,חי חי הוא יודך כמוני היום אב לבנים יודיע אל אמתך,38,1.7122038663,-0.6020316773,-0.5781901558883425,1.110172189,1.1340137104116574,False,False
Isa.38.20,יהוה להושיעני ונגנותי ננגן כל ימי חיינו על בית יהוה,38,-1.467820165,-0.2976212471,1.99106607619325,-1.7654414121,0.5232459111932499,False,False
Isa.38.21,ויאמר ישעיהו ישאו דבלת תאנים וימרחו על השחין ויחי,38,-0.636208045,1.9844749324,-0.3201248499645818,1.3482668874,-0.956332894964582,False,False
Isa.38.22,ויאמר חזקיהו מה אות כי אעלה בית יהוה,38,0.6724071106,-0.6021712231,-0.585825818153443,0.0702358874999999,0.0865812924465569,False,False
Isa.39.1,בעת ההוא שלח מרדך בלאדן בן בלאדן מלך בבל ספרים ומנחה אל חזקיהו וישמע כי חלה ויחז,39,1.3510056262,-0.4612500658,-0.0851511510196413,0.8897555604,1.2658544751803589,False,False
Isa.39.2,וישמח עליהם חזקיהו ויראם את בית נכתה נכתו את הכסף ואת הזהב ואת הבשמים ואת השמן ה,39,-0.7071669324,-0.1120291708,0.2012072485164788,-0.8191961031999999,-0.5059596838835211,False,False
Isa.39.3,ויבא ישעיהו הנביא אל המלך חזקיהו ויאמר אליו מה אמרו האנשים האלה ומאין יבאו אליך ,39,-0.7345602443,-0.7728370465,-1.1178843695998144,-1.5073972908,-1.8524446138998143,False,False
Isa.39.4,ויאמר מה ראו בביתך ויאמר חזקיהו את כל אשר בביתי ראו לא היה דבר אשר לא הראיתים בא,39,0.9486468027,0.1777345295,1.2642280094841756,1.1263813322,2.212874812184176,False,False
Isa.39.5,ויאמר ישעיהו אל חזקיהו שמע דבר יהוה צבאות,39,0.8050554648,-0.6273463279,-0.7026018301368385,0.1777091369,0.1024536346631614,False,False
Isa.39.6,הנה ימים באים ונשא כל אשר בביתך ואשר אצרו אבתיך עד היום הזה בבל לא יותר דבר אמר ,39,-1.3726437907,-0.2879523414,0.3558322916595741,-1.6605961321,-1.016811499040426,False,False
Isa.39.7,ומבניך אשר יצאו ממך אשר תוליד יקחו והיו סריסים בהיכל מלך בבל,39,-0.3363672806,1.982159263,-0.1906440295486768,1.6457919824,-0.5270113101486769,False,False
Isa.39.8,ויאמר חזקיהו אל ישעיהו טוב דבר יהוה אשר דברת ויאמר כי יהיה שלום ואמת בימי,39,-0.6692987133,-0.6589354885,-0.3691544780241192,-1.3282342018,-1.0384531913241193,False,False
Isa.40.1,נחמו נחמו עמי יאמר אלהיכם,40,1.889490876,-0.776117603,-1.1510087339001098,1.113373273,0.7384821420998902,False,False
Isa.40.2,דברו על לב ירושלם וקראו אליה כי מלאה צבאה כי נרצה עונה כי לקחה מיד יהוה כפלים בכ,40,0.1731774909,-0.6845326121,-0.4366980127953248,-0.5113551212,-0.2635205218953248,False,False
Isa.40.3,קול קורא במדבר פנו דרך יהוה ישרו בערבה מסלה לאלהינו,40,-0.2795054864,0.3973242929,-0.5004450078032712,0.1178188064999999,-0.7799504942032711,False,False
Isa.40.4,כל גיא ינשא וכל הר וגבעה ישפלו והיה העקב למישור והרכסים לבקעה,40,-0.4152107721,1.804536583,1.99120571997762,1.3893258109,1.57599494787762,False,False
Isa.40.5,ונגלה כבוד יהוה וראו כל בשר יחדו כי פי יהוה דבר,40,-1.2709801513,-0.7727338363,-0.5760944981010787,-2.0437139876000003,-1.8470746494010788,False,False
Isa.40.6,קול אמר קרא ואמר מה אקרא כל הבשר חציר וכל חסדו כציץ השדה,40,1.3309044524,-0.4186574388,-0.5006311573586351,0.9122470136,0.8302732950413649,False,False
Isa.40.7,יבש חציר נבל ציץ כי רוח יהוה נשבה בו אכן חציר העם,40,1.0055760201,-0.6712918833,-0.4923368853384057,0.3342841367999999,0.5132391347615942,False,False
Isa.40.8,יבש חציר נבל ציץ ודבר אלהינו יקום לעולם,40,-1.1883387157,-0.7395706124,-0.8017705555375206,-1.9279093281,-1.9901092712375208,False,False
Isa.40.9,על הר גבה עלי לך מבשרת ציון הרימי בכח קולך מבשרת ירושלם הרימי אל תיראי אמרי לערי,40,-0.8153233799,-0.502760962,-0.1322970604811252,-1.3180843419,-0.9476204403811253,False,False
